hash,author_name,committer_name,author_date,commit_date,num_lines_added,num_lines_deleted,num_lines_of_code,num_file_impacted,num_dirs_impacted,min_complexity,mean_complexity,max_complexity,entropy,bug_fixing,description_length,num_prior_commits,avg_prior_age,num_prior_commits_bug_fixing,num_future_commits_bug_fixing,fix_inducing,reviewer_id,reviewer_name,reviewer_vote,reviewer_is_core,num_prior_comments,pct_prior_comments_by_reviewer,num_prior_votes,pct_prior_pos_votes,pct_prior_neg_votes,pct_prior_pos_votes_core,pct_prior_neg_votes_core,reviewer_freq,change_id,project,author_is_exp_author,author_is_exp_reviewer,reviewer_is_exp_author,reviewer_is_exp_reviewer,author_is_core,pos_vote
3a79fc303e436944b98ca02ba1a4b1dd3c4960dc,Yaroslav Lobankov,Yaroslav Lobankov,2014-01-24,2014-02-20,228,42,1484,7,3,6,22.5,77,0.8891513500005029,1,72,7,92.42857142857143,0,4,1,6786,Sergey Lukjanov,2,0,52,0.019230769230769232,7,0.7142857142857143,0.2857142857142857,0.0,0.0,1.0,Iee845e4b20bfbe49d97e75e6666f35c2f727d5e5,sahara,1,0,0,1,0,1
3a98a33bf57277ccd0ee7c9fd754ab273fb666db,Jon Maron,Jon Maron,2013-12-13,2013-12-16,197,8,3205,8,5,21,69.16666666666667,136,0.7644082423573965,0,60,4,79.25,1,7,1,8304,John Speidel,2,0,11,0.09090909090909093,3,1.0,0.0,0.0,0.0,0.4375,I12bc5c064baff36c9630a4c48128f97c014fd537,sahara,0,0,0,0,0,1
3a98a33bf57277ccd0ee7c9fd754ab273fb666db,Jon Maron,Jon Maron,2013-12-13,2013-12-16,197,8,3205,8,5,21,69.16666666666667,136,0.7644082423573965,0,60,4,79.25,1,7,1,6786,Sergey Lukjanov,1,0,11,0.0,2,0.5,0.5,0.0,0.0,1.0,I12bc5c064baff36c9630a4c48128f97c014fd537,sahara,0,0,0,1,0,1
3a98a33bf57277ccd0ee7c9fd754ab273fb666db,Jon Maron,Jon Maron,2013-12-13,2013-12-16,197,8,3205,8,5,21,69.16666666666667,136,0.7644082423573965,0,60,4,79.25,1,7,1,7125,Alexander Ignatov,1,0,11,0.0,2,0.0,1.0,0.0,0.0,0.6875,I12bc5c064baff36c9630a4c48128f97c014fd537,sahara,0,0,0,1,0,1
3a98a33bf57277ccd0ee7c9fd754ab273fb666db,Jon Maron,Jon Maron,2013-12-13,2013-12-16,197,8,3205,8,5,21,69.16666666666667,136,0.7644082423573965,0,60,4,79.25,1,7,1,8411,Andrew Lazarev,1,0,11,0.0,3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3125,I12bc5c064baff36c9630a4c48128f97c014fd537,sahara,0,0,0,0,0,1
3abbf288fd7be566d7e5e095bfdb71f62401d77f,Andrew Lazarev,Andrew Lazarev,2013-12-20,2013-12-23,5,5,821,6,3,7,22.5,49,0.8277293767706428,0,51,3,138.66666666666666,0,1,1,7710,Sergey Reshetnyak,1,0,2,0.0,0,0.0,0.0,0.0,0.0,0.05882352941176471,I0adb77d8c55893ae74eb4a73dd7fb69c82ebe9bb,sahara,0,0,0,0,0,1
3abbf288fd7be566d7e5e095bfdb71f62401d77f,Andrew Lazarev,Andrew Lazarev,2013-12-20,2013-12-23,5,5,821,6,3,7,22.5,49,0.8277293767706428,0,51,3,138.66666666666666,0,1,1,6786,Sergey Lukjanov,2,0,2,0.0,1,1.0,0.0,0.0,0.0,0.8823529411764706,I0adb77d8c55893ae74eb4a73dd7fb69c82ebe9bb,sahara,0,0,0,1,0,1
3abbf288fd7be566d7e5e095bfdb71f62401d77f,Andrew Lazarev,Andrew Lazarev,2013-12-20,2013-12-23,5,5,821,6,3,7,22.5,49,0.8277293767706428,0,51,3,138.66666666666666,0,1,1,7125,Alexander Ignatov,2,0,2,0.0,2,1.0,0.0,0.0,0.0,0.7058823529411765,I0adb77d8c55893ae74eb4a73dd7fb69c82ebe9bb,sahara,0,0,0,0,0,1
3ad8bab93afdf0e718bfd05f4f48e90ae6deab33,Ernst Sjöstrand,Vitaly Gridnev,2016-06-02,2016-06-23,3,1,121,1,1,0,0.0,0,0.0,0,16,0,0.0,0,0,0,12038,Vitaly Gridnev,2,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,I17ec4b5d726a6d929c2f5f6c0b5e6d1e771201cf,sahara,0,0,0,0,0,1
3ad8bab93afdf0e718bfd05f4f48e90ae6deab33,Ernst Sjöstrand,Vitaly Gridnev,2016-06-02,2016-06-23,3,1,121,1,1,0,0.0,0,0.0,0,16,0,0.0,0,0,0,13919,Evgeny Sikachev,1,0,1,0.0,1,1.0,0.0,0.0,0.0,0.0,I17ec4b5d726a6d929c2f5f6c0b5e6d1e771201cf,sahara,0,0,0,0,0,1
3ad8bab93afdf0e718bfd05f4f48e90ae6deab33,Ernst Sjöstrand,Vitaly Gridnev,2016-06-02,2016-06-23,3,1,121,1,1,0,0.0,0,0.0,0,16,0,0.0,0,0,0,7125,Alexander Ignatov,2,0,2,0.0,2,1.0,0.0,0.0,0.0,0.0,I17ec4b5d726a6d929c2f5f6c0b5e6d1e771201cf,sahara,0,0,0,0,0,1
3ad8bab93afdf0e718bfd05f4f48e90ae6deab33,Ernst Sjöstrand,Vitaly Gridnev,2016-06-02,2016-06-23,3,1,121,1,1,0,0.0,0,0.0,0,16,0,0.0,0,0,0,13953,Elise Gafford,2,0,2,0.0,3,1.0,0.0,0.0,0.0,0.0,I17ec4b5d726a6d929c2f5f6c0b5e6d1e771201cf,sahara,0,0,0,0,0,1
3ad8bab93afdf0e718bfd05f4f48e90ae6deab33,Ernst Sjöstrand,Vitaly Gridnev,2016-06-02,2016-06-23,3,1,121,1,1,0,0.0,0,0.0,0,16,0,0.0,0,0,0,8932,Telles Mota Vidal Nóbrega,1,1,2,0.0,4,1.0,0.0,0.0,0.0,0.0,I17ec4b5d726a6d929c2f5f6c0b5e6d1e771201cf,sahara,0,0,0,0,0,1
3ada667eaf24554b7cb617e726e641124f256b8c,luhuichun,luhuichun,2015-12-01,2015-12-11,23,15,822,4,4,14,18.25,30,0.9351221133536058,1,14,5,399.4,1,0,0,12038,Vitaly Gridnev,2,0,21,0.0,6,0.8333333333333334,0.16666666666666666,0.2,0.0,0.8837209302325582,I9550e98553da9f7bfc57923e44a789e07a912ff4,sahara,0,0,0,0,0,1
3ada667eaf24554b7cb617e726e641124f256b8c,luhuichun,luhuichun,2015-12-01,2015-12-11,23,15,822,4,4,14,18.25,30,0.9351221133536058,1,14,5,399.4,1,0,0,12039,Andrey Pavlov,1,0,21,0.0,6,1.0,0.0,0.16666666666666666,0.0,0.4418604651162791,I9550e98553da9f7bfc57923e44a789e07a912ff4,sahara,0,0,0,0,0,1
3ada667eaf24554b7cb617e726e641124f256b8c,luhuichun,luhuichun,2015-12-01,2015-12-11,23,15,822,4,4,14,18.25,30,0.9351221133536058,1,14,5,399.4,1,0,0,8932,Telles Mota Vidal Nóbrega,1,1,16,0.0,5,0.2,0.8,0.0,0.0,0.2558139534883721,I9550e98553da9f7bfc57923e44a789e07a912ff4,sahara,0,0,0,0,0,1
3ada667eaf24554b7cb617e726e641124f256b8c,luhuichun,luhuichun,2015-12-01,2015-12-11,23,15,822,4,4,14,18.25,30,0.9351221133536058,1,14,5,399.4,1,0,0,8090,Chad Roberts,1,0,21,0.09523809523809523,6,0.8333333333333334,0.16666666666666666,0.2,0.0,0.18604651162790695,I9550e98553da9f7bfc57923e44a789e07a912ff4,sahara,0,0,0,0,0,1
3ada667eaf24554b7cb617e726e641124f256b8c,luhuichun,luhuichun,2015-12-01,2015-12-11,23,15,822,4,4,14,18.25,30,0.9351221133536058,1,14,5,399.4,1,0,0,18399,Jaxon Wang,1,0,18,0.0,5,0.6,0.4,0.3333333333333333,0.0,0.04651162790697674,I9550e98553da9f7bfc57923e44a789e07a912ff4,sahara,0,0,0,0,0,1
3ada667eaf24554b7cb617e726e641124f256b8c,luhuichun,luhuichun,2015-12-01,2015-12-11,23,15,822,4,4,14,18.25,30,0.9351221133536058,1,14,5,399.4,1,0,0,13919,Evgeny Sikachev,1,0,16,0.0625,5,0.6,0.4,0.3333333333333333,0.0,0.4418604651162791,I9550e98553da9f7bfc57923e44a789e07a912ff4,sahara,0,0,0,0,0,1
3ada667eaf24554b7cb617e726e641124f256b8c,luhuichun,luhuichun,2015-12-01,2015-12-11,23,15,822,4,4,14,18.25,30,0.9351221133536058,1,14,5,399.4,1,0,0,10670,Michael McCune,1,0,21,0.0,6,0.6666666666666666,0.3333333333333333,0.25,0.0,0.6744186046511628,I9550e98553da9f7bfc57923e44a789e07a912ff4,sahara,0,0,0,0,0,1
3ada667eaf24554b7cb617e726e641124f256b8c,luhuichun,luhuichun,2015-12-01,2015-12-11,23,15,822,4,4,14,18.25,30,0.9351221133536058,1,14,5,399.4,1,0,0,7125,Alexander Ignatov,2,0,22,0.0,7,1.0,0.0,0.14285714285714285,0.0,0.18604651162790695,I9550e98553da9f7bfc57923e44a789e07a912ff4,sahara,0,0,0,1,0,1
3ae0737efa3e455901c4b8732a40fb97b44555c1,Sergey Lukjanov,Sergey Lukjanov,2014-07-16,2014-07-31,206,1,256,2,2,0,0.0,0,0.07854289760262753,0,33,1,3.0,0,1,1,7109,Dmitry Mescheryakov (dmitryme),1,0,2,0.0,0,0.0,0.0,0.0,0.0,0.1181556195965418,If6763ff4d945b7f4838f192947db03cabacb41c8,sahara,0,1,0,0,0,1
3ae0737efa3e455901c4b8732a40fb97b44555c1,Sergey Lukjanov,Sergey Lukjanov,2014-07-16,2014-07-31,206,1,256,2,2,0,0.0,0,0.07854289760262753,0,33,1,3.0,0,1,1,7710,Sergey Reshetnyak,1,0,2,0.0,1,1.0,0.0,0.0,0.0,0.031700288184438034,If6763ff4d945b7f4838f192947db03cabacb41c8,sahara,0,1,0,1,0,1
3ae0737efa3e455901c4b8732a40fb97b44555c1,Sergey Lukjanov,Sergey Lukjanov,2014-07-16,2014-07-31,206,1,256,2,2,0,0.0,0,0.07854289760262753,0,33,1,3.0,0,1,1,12038,Vitaly Gridnev,1,0,12,0.08333333333333333,3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,If6763ff4d945b7f4838f192947db03cabacb41c8,sahara,0,1,0,1,0,1
3ae0737efa3e455901c4b8732a40fb97b44555c1,Sergey Lukjanov,Sergey Lukjanov,2014-07-16,2014-07-31,206,1,256,2,2,0,0.0,0,0.07854289760262753,0,33,1,3.0,0,1,1,8411,Andrew Lazarev,-1,0,9,0.0,3,1.0,0.0,0.0,0.0,0.1930835734870317,If6763ff4d945b7f4838f192947db03cabacb41c8,sahara,0,1,0,1,0,0
3ae0737efa3e455901c4b8732a40fb97b44555c1,Sergey Lukjanov,Sergey Lukjanov,2014-07-16,2014-07-31,206,1,256,2,2,0,0.0,0,0.07854289760262753,0,33,1,3.0,0,1,1,7125,Alexander Ignatov,2,0,12,0.0,4,0.75,0.25,0.0,0.0,0.29971181556195964,If6763ff4d945b7f4838f192947db03cabacb41c8,sahara,0,1,0,1,0,1
3ae0737efa3e455901c4b8732a40fb97b44555c1,Sergey Lukjanov,Sergey Lukjanov,2014-07-16,2014-07-31,206,1,256,2,2,0,0.0,0,0.07854289760262753,0,33,1,3.0,0,1,1,10670,Michael McCune,1,0,12,0.0,5,0.8,0.2,0.0,0.0,0.02881844380403458,If6763ff4d945b7f4838f192947db03cabacb41c8,sahara,0,1,0,0,0,1
3ae0737efa3e455901c4b8732a40fb97b44555c1,Sergey Lukjanov,Sergey Lukjanov,2014-07-16,2014-07-31,206,1,256,2,2,0,0.0,0,0.07854289760262753,0,33,1,3.0,0,1,1,12039,Andrey Pavlov,1,0,19,0.0,6,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,If6763ff4d945b7f4838f192947db03cabacb41c8,sahara,0,1,1,0,0,1
3ae0737efa3e455901c4b8732a40fb97b44555c1,Sergey Lukjanov,Sergey Lukjanov,2014-07-16,2014-07-31,206,1,256,2,2,0,0.0,0,0.07854289760262753,0,33,1,3.0,0,1,1,8091,Trevor McKay,2,0,22,0.0,7,0.8571428571428571,0.14285714285714285,0.0,0.0,0.04322766570605188,If6763ff4d945b7f4838f192947db03cabacb41c8,sahara,0,1,0,0,0,1
3b0e41c922f8f90d99eb1bc226b356a59ec8ab5b,Andrew Lazarev,Andrew Lazarev,2014-03-24,2014-03-24,7,6,1216,5,5,20,58.0,78,0.972362610668201,1,11,5,101.2,3,1,1,10670,Michael McCune,1,0,1,0.0,0,0.0,0.0,0.0,0.0,0.1111111111111111,Ia1cd3e23410c64fe1f557586e24776c594b8cfb7,sahara,0,0,0,0,0,1
3b0e41c922f8f90d99eb1bc226b356a59ec8ab5b,Andrew Lazarev,Andrew Lazarev,2014-03-24,2014-03-24,7,6,1216,5,5,20,58.0,78,0.972362610668201,1,11,5,101.2,3,1,1,7710,Sergey Reshetnyak,1,0,2,0.0,1,1.0,0.0,0.0,0.0,0.25925925925925924,Ia1cd3e23410c64fe1f557586e24776c594b8cfb7,sahara,0,0,0,0,0,1
3b0e41c922f8f90d99eb1bc226b356a59ec8ab5b,Andrew Lazarev,Andrew Lazarev,2014-03-24,2014-03-24,7,6,1216,5,5,20,58.0,78,0.972362610668201,1,11,5,101.2,3,1,1,8304,John Speidel,2,0,10,0.0,2,1.0,0.0,0.0,0.0,0.16666666666666666,Ia1cd3e23410c64fe1f557586e24776c594b8cfb7,sahara,0,0,0,0,0,1
3b0e41c922f8f90d99eb1bc226b356a59ec8ab5b,Andrew Lazarev,Andrew Lazarev,2014-03-24,2014-03-24,7,6,1216,5,5,20,58.0,78,0.972362610668201,1,11,5,101.2,3,1,1,8090,Chad Roberts,1,0,11,0.0,3,1.0,0.0,0.0,0.0,0.16666666666666666,Ia1cd3e23410c64fe1f557586e24776c594b8cfb7,sahara,0,0,0,0,0,1
3b0e41c922f8f90d99eb1bc226b356a59ec8ab5b,Andrew Lazarev,Andrew Lazarev,2014-03-24,2014-03-24,7,6,1216,5,5,20,58.0,78,0.972362610668201,1,11,5,101.2,3,1,1,6786,Sergey Lukjanov,2,0,14,0.07142857142857142,6,1.0,0.0,0.0,0.0,0.8888888888888888,Ia1cd3e23410c64fe1f557586e24776c594b8cfb7,sahara,0,0,0,0,0,1
3b0e41c922f8f90d99eb1bc226b356a59ec8ab5b,Andrew Lazarev,Andrew Lazarev,2014-03-24,2014-03-24,7,6,1216,5,5,20,58.0,78,0.972362610668201,1,11,5,101.2,3,1,1,7109,Dmitry Mescheryakov (dmitryme),1,0,14,0.0,5,1.0,0.0,0.0,0.0,0.4074074074074074,Ia1cd3e23410c64fe1f557586e24776c594b8cfb7,sahara,0,0,0,0,0,1
3b0e41c922f8f90d99eb1bc226b356a59ec8ab5b,Andrew Lazarev,Andrew Lazarev,2014-03-24,2014-03-24,7,6,1216,5,5,20,58.0,78,0.972362610668201,1,11,5,101.2,3,1,1,7700,Nikolay Mahotkin,1,0,14,0.0,6,1.0,0.0,0.0,0.0,0.3148148148148148,Ia1cd3e23410c64fe1f557586e24776c594b8cfb7,sahara,0,0,0,0,0,1
3b17811a7566e0e31e7aeae65e73abd71bf7aab9,Alexander Ignatov,Alexander Ignatov,2013-07-10,2013-07-11,15,10,242,3,1,5,20.0,49,0.6406658069800261,1,19,2,1.0,0,3,1,7109,Dmitry Mescheryakov (dmitryme),1,0,1,0.0,0,0.0,0.0,0.0,0.0,0.10344827586206896,I9665958ef9ffcd4fbdb7fd70722b52de43db5ad2,sahara,1,0,0,0,0,1
3b17811a7566e0e31e7aeae65e73abd71bf7aab9,Alexander Ignatov,Alexander Ignatov,2013-07-10,2013-07-11,15,10,242,3,1,5,20.0,49,0.6406658069800261,1,19,2,1.0,0,3,1,6786,Sergey Lukjanov,2,0,9,0.0,2,1.0,0.0,0.0,0.0,0.8965517241379308,I9665958ef9ffcd4fbdb7fd70722b52de43db5ad2,sahara,1,0,0,1,0,1
3b17811a7566e0e31e7aeae65e73abd71bf7aab9,Alexander Ignatov,Alexander Ignatov,2013-07-10,2013-07-11,15,10,242,3,1,5,20.0,49,0.6406658069800261,1,19,2,1.0,0,3,1,7173,Scott DAngelo,1,0,9,0.0,2,1.0,0.0,0.0,0.0,0.0,I9665958ef9ffcd4fbdb7fd70722b52de43db5ad2,sahara,1,0,0,0,0,1
3b2ce286ae75f63c18ded9bd623cc538aad0b52f,melissaml,melissaml,2016-10-24,2016-10-24,2,2,230,2,1,0,0.0,0,1.0,0,30,2,66.0,0,0,0,16237,venkatamahesh,1,0,1,0.0,0,0.0,0.0,0.0,0.0,1.0,Iab821d480aa65ce56393a9e17f1b0237c2c0e989,sahara,0,0,0,0,0,1
3b2ce286ae75f63c18ded9bd623cc538aad0b52f,melissaml,melissaml,2016-10-24,2016-10-24,2,2,230,2,1,0,0.0,0,1.0,0,30,2,66.0,0,0,0,12038,Vitaly Gridnev,2,0,1,0.0,1,1.0,0.0,0.0,0.0,1.0,Iab821d480aa65ce56393a9e17f1b0237c2c0e989,sahara,0,0,0,1,0,1
3b3bf5731ab60f93195dc2f36f2681b0032935f1,Sergey Lukjanov,Sergey Lukjanov,2013-04-03,2013-04-03,2,2,66,1,1,13,13.0,13,0.0,0,12,1,7.0,0,1,1,6786,Sergey Lukjanov,2,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,Ie20ca7ee8f24942e88d5abe4c3d9b0748621fc20,sahara,0,1,0,1,0,1
3b43de1dc4c38040ce368f0dcedf1c957c2d4d02,Sergey Reshetnyak,Sergey Reshetnyak,2015-12-30,2016-02-15,14,2,101,3,3,2,2.0,2,0.8957541375001009,0,27,2,861.5,2,0,0,9740,lu huichun,1,0,5,0.0,0,0.0,0.0,0.0,0.0,0.027272727272727268,I7355b09ebedd44e51242a252e96ac3a51073b2e6,sahara,0,0,0,0,0,1
3b43de1dc4c38040ce368f0dcedf1c957c2d4d02,Sergey Reshetnyak,Sergey Reshetnyak,2015-12-30,2016-02-15,14,2,101,3,3,2,2.0,2,0.8957541375001009,0,27,2,861.5,2,0,0,10670,Michael McCune,2,0,10,0.0,4,1.0,0.0,0.0,0.0,0.3409090909090909,I7355b09ebedd44e51242a252e96ac3a51073b2e6,sahara,0,0,0,0,0,1
3b43de1dc4c38040ce368f0dcedf1c957c2d4d02,Sergey Reshetnyak,Sergey Reshetnyak,2015-12-30,2016-02-15,14,2,101,3,3,2,2.0,2,0.8957541375001009,0,27,2,861.5,2,0,0,12038,Vitaly Gridnev,2,0,9,0.1111111111111111,2,1.0,0.0,0.0,0.0,0.4,I7355b09ebedd44e51242a252e96ac3a51073b2e6,sahara,0,0,0,0,0,1
3b43de1dc4c38040ce368f0dcedf1c957c2d4d02,Sergey Reshetnyak,Sergey Reshetnyak,2015-12-30,2016-02-15,14,2,101,3,3,2,2.0,2,0.8957541375001009,0,27,2,861.5,2,0,0,13919,Evgeny Sikachev,1,0,10,0.0,3,1.0,0.0,0.0,0.0,0.17272727272727273,I7355b09ebedd44e51242a252e96ac3a51073b2e6,sahara,0,0,0,0,0,1
3b43de1dc4c38040ce368f0dcedf1c957c2d4d02,Sergey Reshetnyak,Sergey Reshetnyak,2015-12-30,2016-02-15,14,2,101,3,3,2,2.0,2,0.8957541375001009,0,27,2,861.5,2,0,0,12039,Andrey Pavlov,1,0,10,0.0,4,1.0,0.0,0.0,0.0,0.2863636363636364,I7355b09ebedd44e51242a252e96ac3a51073b2e6,sahara,0,0,0,0,0,1
3b4f17bc18c34ae4c7ec37e9d4dff41a32abdc28,Nikita Konovalov,Nikita Konovalov,2015-04-03,2015-04-13,6,1,22,1,1,6,6.0,6,0.0,1,82,1,597.0,0,0,0,12038,Vitaly Gridnev,1,0,8,0.125,3,0.0,1.0,0.0,0.0,0.06,I1f4cc6dc443605ba632c1458bba8bd47a0e1a01f,sahara,0,0,0,0,0,1
3b4f17bc18c34ae4c7ec37e9d4dff41a32abdc28,Nikita Konovalov,Nikita Konovalov,2015-04-03,2015-04-13,6,1,22,1,1,6,6.0,6,0.0,1,82,1,597.0,0,0,0,6786,Sergey Lukjanov,2,0,11,0.0,6,0.8333333333333334,0.16666666666666666,0.0,0.0,0.96,I1f4cc6dc443605ba632c1458bba8bd47a0e1a01f,sahara,0,0,0,1,0,1
3b4f17bc18c34ae4c7ec37e9d4dff41a32abdc28,Nikita Konovalov,Nikita Konovalov,2015-04-03,2015-04-13,6,1,22,1,1,6,6.0,6,0.0,1,82,1,597.0,0,0,0,8411,Andrew Lazarev,-1,0,3,0.0,2,0.5,0.5,0.0,0.0,0.28,I1f4cc6dc443605ba632c1458bba8bd47a0e1a01f,sahara,0,0,0,0,0,0
3b4f17bc18c34ae4c7ec37e9d4dff41a32abdc28,Nikita Konovalov,Nikita Konovalov,2015-04-03,2015-04-13,6,1,22,1,1,6,6.0,6,0.0,1,82,1,597.0,0,0,0,8090,Chad Roberts,1,0,11,0.0,5,0.6,0.4,0.0,0.0,0.04,I1f4cc6dc443605ba632c1458bba8bd47a0e1a01f,sahara,0,0,0,0,0,1
3b4f17bc18c34ae4c7ec37e9d4dff41a32abdc28,Nikita Konovalov,Nikita Konovalov,2015-04-03,2015-04-13,6,1,22,1,1,6,6.0,6,0.0,1,82,1,597.0,0,0,0,12039,Andrey Pavlov,1,0,8,0.0,4,0.25,0.75,0.0,0.0,0.02,I1f4cc6dc443605ba632c1458bba8bd47a0e1a01f,sahara,0,0,0,0,0,1
3b4f17bc18c34ae4c7ec37e9d4dff41a32abdc28,Nikita Konovalov,Nikita Konovalov,2015-04-03,2015-04-13,6,1,22,1,1,6,6.0,6,0.0,1,82,1,597.0,0,0,0,14967,Thiago Gomes,1,0,8,0.0,5,0.4,0.6,0.0,0.0,0.0,I1f4cc6dc443605ba632c1458bba8bd47a0e1a01f,sahara,0,0,0,0,0,1
3b4f17bc18c34ae4c7ec37e9d4dff41a32abdc28,Nikita Konovalov,Nikita Konovalov,2015-04-03,2015-04-13,6,1,22,1,1,6,6.0,6,0.0,1,82,1,597.0,0,0,0,10670,Michael McCune,2,0,11,0.0,6,0.6666666666666666,0.3333333333333333,0.0,0.0,0.08,I1f4cc6dc443605ba632c1458bba8bd47a0e1a01f,sahara,0,0,0,0,0,1
3b70e65707f666a30166df71e7e1968c3c9d315e,Michael Ionkin,Michael Ionkin,2016-09-02,2016-09-02,4,1,383,1,1,0,0.0,0,0.0,0,9,1,700.0,1,0,0,8932,Telles Mota Vidal Nóbrega,2,1,1,0.0,0,0.0,0.0,0.0,0.0,0.38235294117647056,I3fdb2e684a421850f6f10d2364ad446e5e8e3deb,sahara,0,0,0,0,0,1
3b70e65707f666a30166df71e7e1968c3c9d315e,Michael Ionkin,Michael Ionkin,2016-09-02,2016-09-02,4,1,383,1,1,0,0.0,0,0.0,0,9,1,700.0,1,0,0,12038,Vitaly Gridnev,2,0,1,0.0,1,1.0,0.0,1.0,0.0,1.0,I3fdb2e684a421850f6f10d2364ad446e5e8e3deb,sahara,0,0,0,0,0,1
3b7779282143d8697a36832f26969143426ebe98,Nikita Konovalov,Nikita Konovalov,2015-06-15,2015-06-17,1,55,585,3,2,129,129.0,129,0.7685887365932399,0,16,5,374.2,3,0,0,12038,Vitaly Gridnev,1,0,1,0.0,0,0.0,0.0,0.0,0.0,0.1724137931034483,I653d19238ec9430c1c4e5720af87f9d8ded3394f,sahara,0,0,0,0,0,1
3b7779282143d8697a36832f26969143426ebe98,Nikita Konovalov,Nikita Konovalov,2015-06-15,2015-06-17,1,55,585,3,2,129,129.0,129,0.7685887365932399,0,16,5,374.2,3,0,0,8932,Telles Mota Vidal Nóbrega,1,1,1,0.0,1,1.0,0.0,0.0,0.0,0.0,I653d19238ec9430c1c4e5720af87f9d8ded3394f,sahara,0,0,0,0,0,1
3b7779282143d8697a36832f26969143426ebe98,Nikita Konovalov,Nikita Konovalov,2015-06-15,2015-06-17,1,55,585,3,2,129,129.0,129,0.7685887365932399,0,16,5,374.2,3,0,0,8411,Andrew Lazarev,2,0,2,0.0,2,1.0,0.0,0.5,0.0,0.3448275862068966,I653d19238ec9430c1c4e5720af87f9d8ded3394f,sahara,0,0,0,0,0,1
3b7779282143d8697a36832f26969143426ebe98,Nikita Konovalov,Nikita Konovalov,2015-06-15,2015-06-17,1,55,585,3,2,129,129.0,129,0.7685887365932399,0,16,5,374.2,3,0,0,13919,Evgeny Sikachev,1,0,2,0.0,3,1.0,0.0,0.3333333333333333,0.0,0.017241379310344827,I653d19238ec9430c1c4e5720af87f9d8ded3394f,sahara,0,0,0,0,0,1
3b7779282143d8697a36832f26969143426ebe98,Nikita Konovalov,Nikita Konovalov,2015-06-15,2015-06-17,1,55,585,3,2,129,129.0,129,0.7685887365932399,0,16,5,374.2,3,0,0,13953,Elise Gafford,1,0,4,0.0,4,1.0,0.0,0.25,0.0,0.06896551724137931,I653d19238ec9430c1c4e5720af87f9d8ded3394f,sahara,0,0,0,0,0,1
3b7779282143d8697a36832f26969143426ebe98,Nikita Konovalov,Nikita Konovalov,2015-06-15,2015-06-17,1,55,585,3,2,129,129.0,129,0.7685887365932399,0,16,5,374.2,3,0,0,7710,Sergey Reshetnyak,2,0,6,0.0,5,1.0,0.0,0.2,0.0,0.1896551724137931,I653d19238ec9430c1c4e5720af87f9d8ded3394f,sahara,0,0,0,0,0,1
3b84fdab8314192459569e84ceafaa47b1ec4947,Andrew Lazarev,Andrew Lazarev,2014-09-23,2014-09-23,15,11,52,1,1,0,0.0,0,0.0,0,11,3,244.0,0,3,1,10670,Michael McCune,1,0,6,0.0,1,1.0,0.0,0.0,0.0,0.34507042253521125,I247a6951e36a7af47f4a6d32d0cecf769cbf2b29,sahara,0,0,0,0,0,1
3b84fdab8314192459569e84ceafaa47b1ec4947,Andrew Lazarev,Andrew Lazarev,2014-09-23,2014-09-23,15,11,52,1,1,0,0.0,0,0.0,0,11,3,244.0,0,3,1,6786,Sergey Lukjanov,2,0,6,0.0,1,0.0,1.0,0.0,0.0,0.9366197183098592,I247a6951e36a7af47f4a6d32d0cecf769cbf2b29,sahara,0,0,0,1,0,1
3b84fdab8314192459569e84ceafaa47b1ec4947,Andrew Lazarev,Andrew Lazarev,2014-09-23,2014-09-23,15,11,52,1,1,0,0.0,0,0.0,0,11,3,244.0,0,3,1,9548,Pierre Padrixe (stannie),1,0,7,0.0,2,1.0,0.0,0.0,0.0,0.056338028169014086,I247a6951e36a7af47f4a6d32d0cecf769cbf2b29,sahara,0,0,0,0,0,1
3b84fdab8314192459569e84ceafaa47b1ec4947,Andrew Lazarev,Andrew Lazarev,2014-09-23,2014-09-23,15,11,52,1,1,0,0.0,0,0.0,0,11,3,244.0,0,3,1,12039,Andrey Pavlov,1,0,7,0.0,3,1.0,0.0,0.0,0.0,0.1619718309859155,I247a6951e36a7af47f4a6d32d0cecf769cbf2b29,sahara,0,0,0,0,0,1
3b84fdab8314192459569e84ceafaa47b1ec4947,Andrew Lazarev,Andrew Lazarev,2014-09-23,2014-09-23,15,11,52,1,1,0,0.0,0,0.0,0,11,3,244.0,0,3,1,7132,Nikita Konovalov,1,0,7,0.0,4,1.0,0.0,0.0,0.0,0.04225352112676056,I247a6951e36a7af47f4a6d32d0cecf769cbf2b29,sahara,0,0,0,0,0,1
3b84fdab8314192459569e84ceafaa47b1ec4947,Andrew Lazarev,Andrew Lazarev,2014-09-23,2014-09-23,15,11,52,1,1,0,0.0,0,0.0,0,11,3,244.0,0,3,1,7710,Sergey Reshetnyak,-1,0,7,0.0,5,1.0,0.0,0.0,0.0,0.5070422535211268,I247a6951e36a7af47f4a6d32d0cecf769cbf2b29,sahara,0,0,0,0,0,0
